"4","1","161","Abang","80852"
"8","1","17","Abiansemal","80352"
"396","1","31","Bangli","80611 - 80614"
"408","1","88","Banjar","81152"
"416","1","187","Banjarangkan","80752"
"587","1","419","Baturiti","82191"
"603","1","161","Bebandem","80861"
"615","1","121","Belah Batuh (Blahbatuh)","80581"
"935","1","88","Buleleng","81111 - 81119"
"999","1","88","Busungbiu","81154"
"1316","1","187","Dawan","80761"
"1344","1","107","Denpasar Barat","80112 - 80119"
"1345","1","107","Denpasar Selatan","80221 - 80229"
"1346","1","107","Denpasar Timur","80232 - 80239"
"1347","1","107","Denpasar Utara","80111 - 80239"
"1577","1","88","Gerokgak","81155"
"1587","1","121","Gianyar","80511 - 80515"
"1895","1","152","Jembrana","82211 - 82218"
"2111","1","161","Karang Asem","80811 - 80813"
"2257","1","419","Kediri","82121 - 82123"
"2373","1","419","Kerambitan","82161"
"2423","1","31","Kintamani","80652"
"2453","1","187","Klungkung","80711 - 80716"
"2605","1","161","Kubu","80853"
"2610","1","88","Kubutambahan","81172"
"2651","1","17","Kuta","80361"
"2659","1","17","Kuta Selatan","80361"
"2660","1","17","Kuta Utara","80361"
"3129","1","161","Manggis","80871"
"3192","1","419","Marga","82181"
"3302","1","152","Melaya","82252"
"3318","1","152","Mendoyo","82261"
"3324","1","17","Mengwi","80351"
"3604","1","152","Negara","82212 - 82218"
"3706","1","187","Nusapenida","80771"
"4118","1","121","Payangan","80572"
"4149","1","152","Pekutatan","82262"
"4184","1","419","Penebel","82152"
"4221","1","17","Petang","80353"
"4462","1","419","Pupuan","82163"
"4625","1","161","Rendang","80863"
"4839","1","88","Sawan","81171"
"4932","1","161","Selat","80862"
"4936","1","419","Selemadeg","82162"
"4937","1","419","Selemadeg Barat","82162"
"4938","1","419","Selemadeg Timur","82162"
"5040","1","88","Seririt","81153"
"5107","1","161","Sidemen","80864"
"5391","1","88","Sukasada","81161"
"5400","1","121","Sukawati","80582"
"5546","1","31","Susut","80661"
"5561","1","419","Tabanan","82111 - 82115"
"5672","1","121","Tampak Siring","80552"
"5857","1","121","Tegallalang","80561"
"5867","1","88","Tejakula","81173"
"5924","1","31","Tembuku","80671"
"6171","1","121","Ubud","80571"
"55","2","28","Air Gegas","33782"
"268","2","53","Badau","33451"
"293","2","26","Bakam","33252"
"625","2","26","Belinyu","33253"
"911","2","317","Bukit Intan","33141 - 33149"
"1340","2","54","Dendang","33561"
"1526","2","54","Gantung","33562"
"1579","2","317","Gerunggang","33123 - 33125"
"1883","2","27","Jebus","33362"
"2293","2","27","Kelapa","33364"
"2296","2","54","Kelapa Kampit","33571"
"2454","2","29","Koba","33681"
"2859","2","28","Lepar Pongok","33791"
"2969","2","29","Lubuk Besar","33681"
"3126","2","54","Manggar","33511 - 33517"
"3308","2","53","Membalong","33452"
"3317","2","26","Mendo Barat","33173"
"3335","2","27","Mentok (Muntok)","33311 - 33351"
"3350","2","26","Merawang","33172"
"3571","2","29","Namang","33681 - 33684"
"3954","2","317","Pangkal Balam","33111 - 33118"
"3957","2","29","Pangkalan Baru","33684"
"4120","2","28","Payung","33778"
"4162","2","26","Pemali","33251 - 33255"
"4388","2","26","Puding Besar","33179"
"4402","2","28","Pulau Besar","33778"
"4555","2","317","Rangkui","33138 - 33139"
"4633","2","26","Riau Silip","33253"
"4933","2","53","Selat Nasik","33481"
"5126","2","53","Sijuk","33414"
"5170","2","29","Simpang Katis","33674"
"5175","2","28","Simpang Rimba","33777"
"5176","2","27","Simpang Teritip","33366"
"5489","2","26","Sungai Liat","33211 - 33215"
"5510","2","29","Sungai Selan","33675"
"5644","2","317","Taman Sari","33121 - 33127"
"5759","2","53","Tanjung Pandan","33411 - 33417"
"5931","2","27","Tempilang","33365"
"6051","2","28","Toboali","33783"
"6139","2","28","Tukak Sadai","33783"
"168","3","315","Angsana","42277"
"178","3","378","Anyer/Anyar","42166"
"310","3","427","Balaraja","15610"
"370","3","378","Bandung","42176"
"409","3","315","Banjar","42252"
"427","3","221","Banjarsari","42355"
"485","3","378","Baros","42173"
"567","3","427","Batuceper","15121 - 15122"
"595","3","221","Bayah","42393"
"641","3","427","Benda","15123 - 15126"
"738","3","378","Binuang","42196"
"774","3","378","Bojonegara","42454"
"776","3","315","Bojong","42274"
"787","3","221","Bojongmanik","42363"
"1003","3","315","Cadasari","42251"
"1027","3","378","Carenang","42195"
"1031","3","315","Carita","42264"
"1066","3","221","Cibadak","42318 - 42357"
"1069","3","315","Cibaliung","42285"
"1076","3","100","Cibeber","42422 - 42427"
"1077","3","221","Cibeber","42394"
"1088","3","315","Cibitung","42285"
"1091","3","427","Cibodas","15134 - 15139"
"1112","3","221","Cigemblong","42395"
"1113","3","315","Cigeulis","42282"
"1119","3","221","Cihara","42392"
"1123","3","221","Cijaku","42395"
"1137","3","378","Cikande","42186"
"1148","3","315","Cikeudal (Cikedal)","42271"
"1149","3","378","Cikeusal","42175"
"1150","3","315","Cikeusik","42286"
"1155","3","221","Cikulur","42356"
"1156","3","427","Cikupa","15710"
"1168","3","427","Ciledug","15151 - 15153"
"1169","3","100","Cilegon","42415 - 42419"
"1170","3","221","Cileles","42353"
"1177","3","221","Cilograng","42393"
"1186","3","315","Cimanggu","42284"
"1189","3","315","Cimanuk","42271"
"1191","3","221","Cimarga","42361"
"1197","3","378","Cinangka","42167"
"1202","3","378","Ciomas","42164"
"1205","3","221","Cipanas","42372"
"1212","3","315","Cipeucang","42272"
"1216","3","378","Cipocok Jaya","42121 - 42128"
"1217","3","427","Cipondoh","15141 - 15148"
"1220","3","428","Ciputat","15411 - 15414"
"1221","3","428","Ciputat Timur","15412 - 15419"
"1226","3","221","Cirinten","42363"
"1227","3","378","Ciruas","42182"
"1234","3","315","Cisata","42273"
"1235","3","427","Cisauk","15340 - 15345"
"1240","3","427","Cisoka","15730"
"1246","3","100","Citangkil","42441 - 42444"
"1249","3","100","Ciwandan","42441 - 42447"
"1267","3","378","Curug","42171"
"1268","3","427","Curug","15810"
"1269","3","221","Curugbitung","42381"
"1576","3","100","Gerogol","42436 - 42438"
"1659","3","427","Gunung Kaler","15620"
"1660","3","221","Gunung Kencana","42354"
"1690","3","378","Gunungsari","42163"
"1817","3","427","Jambe","15720"
"1866","3","427","Jatiuwung","15133 - 15137"
"1873","3","378","Jawilan","42177"
"1878","3","427","Jayanti","15610"
"1919","3","315","Jiput","42263"
"1927","3","100","Jombang","42411 - 42416"
"1977","3","315","Kaduhejo","42253"
"1999","3","221","Kalanganyar","42311 - 42312"
"2121","3","315","Karang Tanjung","42213 - 42251"
"2123","3","427","Karang Tengah","15157 - 15159"
"2169","3","427","Karawaci","15112 - 15116"
"2183","3","378","Kasemen","42191"
"2294","3","427","Kelapa Dua","15810"
"2332","3","427","Kemiri","15530"
"2411","3","378","Kibin","42185"
"2485","3","378","Kopo","42178"
"2487","3","315","Koroncong","42251"
"2489","3","427","Kosambi","15211 - 15215"
"2552","3","378","Kragilan","42184"
"2557","3","378","Kramatwatu","42161"
"2569","3","427","Kresek","15620"
"2573","3","427","Kronjo","15550"
"2683","3","315","Labuan","42264"
"2766","3","427","Larangan","15154 - 15156"
"2795","3","221","Lebakgedong","42355 - 42372"
"2807","3","427","Legok","15820"
"2862","3","221","Leuwidamar","42362"
"3034","3","221","Maja","42381"
"3039","3","315","Majasari","42211 - 42217"
"3077","3","221","Malingping","42313 - 42391"
"3096","3","378","Mancak","42165"
"3100","3","315","Mandalawangi","42261"
"3250","3","427","Mauk","15530"
"3297","3","427","Mekar Baru","15550"
"3299","3","315","Mekarjaya","42271"
"3319","3","315","Menes","42262"
"3535","3","221","Muncang","42364"
"3541","3","315","Munjul","42276 - 42277"
"3609","3","427","Neglasari","15121 - 15129"
"3740","3","378","Pabuaran","42163"
"3785","3","378","Padarincang","42164 - 42168"
"3804","3","427","Pagedangan","15330 - 15157"
"3808","3","315","Pagelaran","42265"
"3852","3","427","Pakuhaji","15570"
"3884","3","378","Pamarayan","42176"
"3906","3","428","Pamulang","15415 - 15418"
"3934","3","315","Pandeglang","42211 - 42219"
"3948","3","221","Panggarangan","42392"
"3972","3","315","Panimbang","42281"
"3980","3","427","Panongan","15710"
"4052","3","427","Pasar Kemis","15560"
"4097","3","315","Patia","42265"
"4206","3","427","Periuk","15131 - 15133"
"4225","3","378","Petir","42172"
"4241","3","315","Picung","42213 - 42275"
"4244","3","427","Pinang (Penang)","15142 - 15145"
"4317","3","428","Pondok Aren","15220 - 15229"
"4329","3","378","Pontang","42192"
"4444","3","378","Pulo Ampel","42455"
"4448","3","100","Pulomerak","42431 - 42439"
"4449","3","315","Pulosari","42253 - 42273"
"4477","3","100","Purwakarta","42431 - 42437"
"4525","3","427","Rajeg","15540"
"4554","3","221","Rangkasbitung","42311 - 42317"
"4711","3","221","Sajira","42371"
"4713","3","315","Saketi","42273"
"5009","3","427","Sepatan","15520"
"5010","3","427","Sepatan Timur","15520"
"5028","3","378","Serang","42111 - 42119"
"5041","3","428","Serpong","15311 - 15310"
"5042","3","428","Serpong Utara","15320 - 15326"
"5057","3","428","Setu","15312 - 15315"
"5191","3","427","Sindang Jaya","15540 - 15560"
"5197","3","315","Sindangresmi","42276"
"5279","3","221","Sobang","42315 - 42318"
"5280","3","315","Sobang","42281"
"5289","3","427","Solear","15730"
"5358","3","427","Sukadiri","15530"
"5376","3","427","Sukamulya","15610"
"5390","3","315","Sukaresmi","42265"
"5471","3","315","Sumur","42283"
"5601","3","378","Taktakan","42162"
"5706","3","378","Tanara","42194"
"5718","3","427","Tangerang","15111 - 15119"
"5915","3","427","Teluknaga","15510"
"5988","3","427","Tigaraksa","15720"
"6028","3","378","Tirtayasa","42193"
"6158","3","378","Tunjung Teja","42174"
"6254","3","378","Walantaka","42183"
"6274","3","221","Wanasalam","42396"
"6295","3","378","Waringin Kurung","42453"
"6309","3","221","Warunggunung","42352"
"53","4","62","Air Besi","38575"
"54","4","278","Air Dikit","38765"
"60","4","278","Air Majunto","38767"
"62","4","62","Air Napal","38373"
"63","4","60","Air Nipis","38571"
"64","4","374","Air Periukan","38881"
"66","4","278","Air Rami","38764"
"187","4","62","Arga Makmur","38611 - 38619"
"544","4","62","Batik Nau","38656"
"673","4","173","Bermani Ilir","39374"
"674","4","356","Bermani Ulu","39152"
"675","4","356","Bermani Ulu Raya","39152"
"719","4","356","Binduriang","39182"
"958","4","60","Bunga Mas","38511"
"1271","4","356","Curup","39111 - 39125"
"1272","4","356","Curup Selatan","39112 - 39125"
"1273","4","356","Curup Tengah","39113 - 39125"
"1274","4","356","Curup Timur","39115 - 39125"
"1275","4","356","Curup Utara","39119 - 39125"
"1450","4","62","Enggano","38387"
"1480","4","59","Gading Cempaka","38221 - 38229"
"1593","4","62","Giri Mulia","38655"
"1765","4","374","Ilir Talo","38887"
"2068","4","59","Kampung Melayu","38215 - 38216"
"2124","4","61","Karang Tinggi","38382 - 38385"
"2209","4","166","Kaur Selatan","38963"
"2210","4","166","Kaur Tengah","38961"
"2211","4","166","Kaur Utara","38956"
"2237","4","173","Kebawetan (Kabawetan)","39372 - 39373"
"2277","4","60","Kedurang","38553"
"2278","4","60","Kedurang Ilir","38553"
"2292","4","166","Kelam Tengah","38955 - 38956"
"2355","4","173","Kepahiang","39372"
"2378","4","62","Kerkap","38374"
"2397","4","62","Ketahun","38361"
"2419","4","166","Kinal","38962"
"2512","4","60","Kota Manna","38511 - 38513"
"2513","4","356","Kota Padang","39183"
"2709","4","62","Lais","38653"
"2799","4","222","Lebong Atas","39265"
"2800","4","222","Lebong Selatan","39262"
"2801","4","222","Lebong Tengah","39263"
"2802","4","222","Lebong Utara","39264"
"2960","4","166","Luas","38961"
"2982","4","278","Lubuk Pinang","38767"
"2984","4","374","Lubuk Sandi","38882"
"3000","4","166","Lungkang Kule","38956"
"3041","4","166","Maje","38965"
"3071","4","278","Malin Deman","38764"
"3146","4","60","Manna","38511"
"3357","4","173","Merigi","39371"
"3480","4","59","Muara Bangka Hulu","38121 - 38126"
"3494","4","173","Muara Kemumu","39374"
"3507","4","166","Muara Sahung","38961"
"3528","4","278","Muko-Muko Selatan","38764"
"3530","4","278","Mukomuko Utara","38711 - 38765"
"3591","4","62","Napal Putih","38363"
"3595","4","166","Nasal","38964"
"3762","4","166","Padang Guci Hilir","38956"
"3763","4","166","Padang Guci Hulu","38956"
"3766","4","62","Padang Jaya","38657"
"3782","4","356","Padang Ulak Tanding","39182"
"3800","4","61","Pagar Jati","38383"
"4054","4","60","Pasar Manna","38513 - 38518"
"4170","4","61","Pematang Tiga","38372 - 38373"
"4178","4","278","Penarik","38768"
"4250","4","60","Pino","38571"
"4257","4","60","Pinoraya","38571"
"4319","4","61","Pondok Kelapa","38371"
"4321","4","278","Pondok Suguh","38766"
"4507","4","62","Putri Hijau","38326"
"4596","4","59","Ratu Agung","38223 - 38228"
"4597","4","59","Ratu Samban","38221 - 38227"
"4639","4","222","Rimbo Pengadang","39261"
"4862","4","173","Seberang Musi","39373 - 39374"
"4879","4","60","Seginim","38552"
"4924","4","278","Selagan Raya","38768"
"4935","4","59","Selebar","38211 - 38216"
"4949","4","374","Seluma","38876"
"4950","4","374","Seluma Barat","38883"
"4951","4","374","Seluma Selatan","38878"
"4952","4","374","Seluma Timur","38885"
"4953","4","374","Seluma Utara","38884"
"4954","4","356","Selupu Rejang","39153"
"4981","4","374","Semidang Alas","38873"
"4982","4","374","Semidang Alas Maras","38875"
"4983","4","166","Semidang Gumai (Gumay)","38962"
"5187","4","356","Sindang Beliti Ilir","39183"
"5188","4","356","Sindang Beliti Ulu","39182"
"5190","4","356","Sindang Daratan","39153"
"5192","4","356","Sindang Kelingi","39153"
"5380","4","374","Sukaraja","38877"
"5509","4","278","Sungai Rumbai","38766"
"5512","4","59","Sungai Serut","38119"
"5559","4","61","Taba Penanjung","38386"
"5608","4","61","Talang Empat","38385"
"5629","4","374","Talo","38874"
"5630","4","374","Talo Kecil","38888"
"5749","4","166","Tanjung Kemuning","38955"
"5835","4","173","Tebat Karai","39373"
"5907","4","59","Teluk Segara","38113 - 38119"
"5952","4","278","Teramang Jaya","38766"
"5956","4","278","Teras Terunjam","38768"
"5968","4","166","Tetap (Muara Tetap)","38963"
"6174","4","173","Ujan Mas","39371"
"6195","4","60","Ulu Manna","38571"
"6201","4","374","Ulu Talo","38886"
"6227","4","278","V Koto","38767"
"335","5","37","Bambang Lipuro","55764"
"405","5","37","Banguntapan","55191 - 55198"
"443","5","37","Bantul","55711 - 55715"
"668","5","394","Berbah","55573"
"1023","5","394","Cangkringan","55583"
"1297","5","470","Danurejan","55211 - 55213"
"1352","5","394","Depok","55281 - 55283"
"1363","5","37","Dlingo","55783"
"1499","5","200","Galur","55661"
"1505","5","394","Gamping","55291 - 55592"
"1544","5","127","Gedang Sari","55863"
"1550","5","470","Gedong Tengen","55271 - 55272"
"1596","5","200","Girimulyo","55674"
"1597","5","127","Girisubo","55883"
"1607","5","394","Godean","55264"
"1621","5","470","Gondokusuman","55221 - 55225"
"1622","5","470","Gondomanan","55121 - 55122"
"1771","5","37","Imogiri","55782"
"1909","5","37","Jetis","55781"
"1912","5","470","Jetis","55231 - 55233"
"2001","5","394","Kalasan","55571"
"2011","5","200","Kalibawang","55672"
"2148","5","127","Karangmojo","55891"
"2184","5","37","Kasihan","55181 - 55184"
"2466","5","200","Kokap","55653"
"2530","5","470","Kotagede","55171 - 55173"
"2563","5","470","Kraton","55131 - 55133"
"2570","5","37","Kretek","55772"
"2851","5","200","Lendah","55663"
"3158","5","470","Mantrijeron","55141 - 55143"
"3356","5","470","Mergangsan","55151 - 55153"
"3398","5","394","Minggir","55562"
"3412","5","394","Mlati","55284 - 55288"
"3473","5","394","Moyudan","55563"
"3587","5","200","Nanggulan","55671"
"3621","5","394","Ngaglik","55581"
"3627","5","470","Ngampilan","55261 - 55262"
"3640","5","127","Ngawen","55853"
"3645","5","394","Ngemplak","55584"
"3651","5","127","Nglipar","55852"
"3827","5","37","Pajangan","55751"
"3837","5","394","Pakem","55582"
"3847","5","470","Pakualaman","55111 - 55112"
"3871","5","127","Paliyan","55871"
"3929","5","37","Pandak","55761"
"3947","5","127","Panggang","55872"
"3977","5","200","Panjatan","55655"
"4107","5","127","Patuk","55862"
"4190","5","200","Pengasih","55652"
"4270","5","37","Piyungan","55792"
"4277","5","127","Playen","55861"
"4281","5","37","Pleret","55791"
"4324","5","127","Ponjong","55892"
"4362","5","394","Prambanan","55572"
"4456","5","37","Pundong","55771"
"4497","5","127","Purwosari","55872"
"4658","5","127","Rongkop","55883"
"4763","5","200","Samigaluh","55673"
"4781","5","37","Sanden","55763"
"4809","5","127","Sapto Sari","55871"
"4873","5","37","Sedayu","55752"
"4960","5","127","Semanu","55893"
"4984","5","127","Semin","55854"
"5005","5","200","Sentolo","55664"
"5062","5","37","Sewon","55185 - 55188"
"5063","5","394","Seyegan","55561"
"5272","5","394","Sleman","55511 - 55515"
"5327","5","37","Srandakan","55762"
"5782","5","127","Tanjungsari","55881"
"5860","5","470","Tegalrejo","55241 - 55244"
"5927","5","200","Temon","55654"
"5930","5","394","Tempel","55552"
"5951","5","127","Tepus","55881"
"6164","5","394","Turi","55551"
"6213","5","470","Umbulharjo","55161 - 55167"
"6328","5","200","Wates","55651"
"6397","5","470","Wirobrajan","55251 - 55253"
"1005","6","146","Cakung","13910 - 13960"
"1041","6","144","Cempaka Putih","10510 - 10570"
"1044","6","143","Cengkareng","11710 - 11750"
"1163","6","145","Cilandak","12410 - 12450"
"1176","6","147","Cilincing","14110 - 14150"
"1210","6","146","Cipayung","13840 - 13890"
"1223","6","146","Ciracas","13720 - 13830"
"1421","6","146","Duren Sawit","13430 - 13470"
"1500","6","144","Gambir","10110 - 10160"
"1635","6","143","Grogol Petamburan","11440 - 11470"
"1803","6","145","Jagakarsa","12530 - 12640"
"1853","6","146","Jatinegara","13310 - 13420"
"1926","6","144","Johar Baru","10530 - 10560"
"2015","6","143","Kalideres","11810 - 11850"
"2239","6","145","Kebayoran Baru","12110 - 12190"
"2240","6","145","Kebayoran Lama","12210 - 12310"
"2244","6","143","Kebon Jeruk","11510 - 11560"
"2295","6","147","Kelapa Gading","14240 - 14250"
"2321","6","144","Kemayoran","10610 - 10650"
"2325","6","143","Kembangan","11610 - 11650"
"2369","6","179","Kepulauan Seribu Selatan","14510 - 14520"
"2370","6","179","Kepulauan Seribu Utara","14530 - 14540"
"2463","6","147","Koja","14210 - 14270"
"2555","6","146","Kramat Jati","13510 - 13640"
"3047","6","146","Makasar","13560 - 13650"
"3093","6","145","Mampang Prapatan","12710 - 12790"
"3245","6","146","Matraman","13110 - 13150"
"3333","6","144","Menteng","10310 - 10350"
"3787","6","147","Pademangan","14410 - 14430"
"3874","6","143","Palmerah","11410 - 11480"
"3923","6","145","Pancoran","12740 - 12780"
"4055","6","145","Pasar Minggu","12510 - 12560"
"4057","6","146","Pasar Rebo","13710 - 13790"
"4193","6","147","Penjaringan","14440 - 14470"
"4211","6","145","Pesanggrahan","12250 - 12330"
"4446","6","146","Pulo Gadung","13210 - 13260"
"4834","6","144","Sawah Besar","10710 - 10750"
"4997","6","144","Senen","10410 - 10460"
"5054","6","145","Setia Budi","12910 - 12980"
"5643","6","143","Taman Sari","11110 - 11180"
"5664","6","143","Tambora","11210 - 11330"
"5679","6","144","Tanah Abang","10210 - 10270"
"5763","6","147","Tanjung Priok","14370 - 14360"
"5836","6","145","Tebet","12810 - 12870"
"161","7","123","Anggrek","96525"
"220","7","122","Asparaga","96214"
"229","7","123","Atinggola","96253"
"568","7","122","Batudaa","96271"
"569","7","122","Batudaa Pantai","96272"
"713","7","122","Biluhu","96272"
"806","7","122","Boliohuto (Boliyohuto)","96264"
"816","7","82","Bone","96585"
"818","7","82","Bone Raya","96585"
"822","7","82","Bonepantai","96585"
"828","7","122","Bongomeme","96214 - 96271"
"857","7","82","Botu Pingge","96583"
"858","7","72","Botumoita (Botumoito)","96264"
"930","7","82","Bulango Selatan","96582"
"931","7","82","Bulango Timur","96582"
"932","7","82","Bulango Ulu","96582"
"933","7","82","Bulango Utara","96582"
"934","7","82","Bulawa","96585"
"990","7","340","Buntulia","96266"
"1343","7","340","Dengilo","96265"
"1400","7","340","Duhiadaa","96266"
"1408","7","72","Dulupi","96263"
"1416","7","122","Dungingi","96135 - 96139"
"1964","7","82","Kabila","96583"
"1965","7","82","Kabila Bone","96583 - 96585"
"2500","7","122","Kota Barat","96131 - 96136"
"2515","7","122","Kota Selatan","96111 - 96117"
"2519","7","122","Kota Tengah","96127 - 96129"
"2520","7","122","Kota Timur","96114 - 96119"
"2521","7","122","Kota Utara","96121 - 96126"
"2674","7","123","Kwandang","96252"
"2846","7","340","Lemito","96468"
"2891","7","122","Limboto","96211 - 96219"
"2892","7","122","Limboto Barat","96215 - 96217"
"3095","7","72","Mananggu","96265"
"3206","7","340","Marisa","96266 - 96466"
"3445","7","122","Mootilango","96127"
"3818","7","340","Paguat","96265"
"3819","7","72","Paguyaman","96261"
"3820","7","72","Paguyaman Pantai","96261"
"4100","7","340","Patilanggio","96266"
"4337","7","340","Popayato","96467"
"4338","7","340","Popayato Barat","96467"
"4339","7","340","Popayato Timur","96266 - 96467"
"4451","7","122","Pulubala","96127"
"4550","7","340","Randangan","96469"
"5438","7","123","Sumalata","96254"
"5550","7","82","Suwawa","96584"
"5551","7","82","Suwawa Selatan","96584"
"5552","7","82","Suwawa Tengah","96584"
"5553","7","82","Suwawa Timur","96584"
"5570","7","122","Tabongo","96271"
"5631","7","340","Taluduti","96469"
"5789","7","82","Tapa","96582"
"5870","7","122","Telaga","96181"
"5872","7","122","Telaga Biru","96137 - 96181"
"5873","7","122","Telaga Jaya","96181 - 96213"
"5978","7","122","Tibawa","96251"
"5998","7","72","Tilamuta","96263"
"5999","7","122","Tilango","96123 - 96181"
"6002","7","82","Tilongkabila","96583"
"6062","7","122","Tolangohula","96214"
"6063","7","123","Tolinggula","96524"
"6282","7","340","Wanggarasi","96468"
"56","8","184","Air Hangat","37161"
"57","8","184","Air Hangat Timur","37152 - 37161"
"58","8","370","Air Hitam","37491"
"292","8","48","Bajubang","36611"
"391","8","265","Bangko","37311 - 37314"
"393","8","265","Bangko Barat","37311"
"512","8","370","Batang Asai","37485"
"513","8","431","Batang Asam","36552"
"522","8","265","Batang Masumai","37311"
"523","8","184","Batang Merangin","37175"
"538","8","91","Bathin II Babeko","37211"
"539","8","91","Bathin II Pelayang","37255"
"540","8","91","Bathin III","37211"
"541","8","91","Bathin III Ulu","37261"
"542","8","370","Bathin VIII (Batin VIII)","37481"
"545","8","48","Batin XXIV","36656"
"669","8","432","Berbak","36572"
"682","8","431","Betara","36555"
"864","8","431","Bram Itam","36514"
"973","8","91","Bungo Dani","37211"
"1055","8","370","Cermin Nan Gadang","37382"
"1291","8","184","Danau Kerinci","37172"
"1295","8","148","Danau Teluk","36261 - 36265"
"1341","8","432","Dendang","36763"
"1350","8","184","Depati Tujuh","37161"
"1574","8","432","Geragai","36764"
"1661","8","184","Gunung Kerinci","37162"
"1673","8","184","Gunung Raya","37174"
"1684","8","184","Gunung Tujuh","37163"
"1706","8","414","Hamparan Rawang","37152"
"1819","8","277","Jambi Luar Kota","36361 - 36382"
"1820","8","148","Jambi Selatan","36131 - 36139"
"1821","8","148","Jambi Timur","36141 - 36149"
"1832","8","265","Jangkat","37372"
"1892","8","148","Jelutung","36133 - 36137"
"1938","8","91","Jujuhan","37257"
"1939","8","91","Jujuhan Ilir","37257"
"2233","8","184","Kayu Aro","37163"
"2303","8","184","Keliling Danau","37173"
"2501","8","148","Kota Baru","36125 - 36129"
"2585","8","431","Kuala Betara","36555"
"2588","8","432","Kuala Jambi","36761"
"2621","8","277","Kumpeh","36371"
"2622","8","277","Kumpeh Ulu","36373"
"2623","8","414","Kumun Debai","37111"
"2826","8","265","Lembah Masurai","37372"
"2893","8","91","Limbur Lubuk Mengkuang","37211"
"2897","8","370","Limun","37382"
"3106","8","370","Mandiangin","37492"
"3199","8","265","Margo Tabir","37353"
"3209","8","277","Maro Sebo","36382"
"3210","8","48","Maro Sebo Ilir","36655"
"3211","8","48","Maro Sebo Ulu","36655"
"3314","8","432","Mendahara","36764"
"3315","8","432","Mendahara Ulu","36764"
"3358","8","431","Merlung","36554"
"3359","8","48","Mersam","36654"
"3363","8","277","Mestong","36364"
"3486","8","48","Muara Bulian","36611 - 36614"
"3502","8","431","Muara Papalik","36554"
"3505","8","432","Muara Sabak Barat","36761"
"3506","8","432","Muara Sabak Timur","36761"
"3510","8","265","Muara Siau","37371"
"3514","8","441","Muara Tabir","37572"
"3517","8","48","Muara Tembesi","36653"
"3527","8","91","Muko-Muko Batin VII","37216"
"3568","8","265","Nalo Tantan","37311"
"3674","8","432","Nipah Panjang","36771"
"3888","8","265","Pamenang","37352"
"3889","8","265","Pamenang Barat","37352"
"3890","8","265","Pamenang Selatan","37352"
"3958","8","265","Pangkalan Jambu","37361"
"4051","8","148","Pasar Jambi","36111 - 36134"
"4056","8","91","Pasar Muara Bungo","37211"
"4110","8","370","Pauh","37491"
"4154","8","370","Pelawan","37482"
"4155","8","148","Pelayangan","36251 - 36256"
"4157","8","91","Pelepat","37262"
"4158","8","91","Pelepat Ilir","37252"
"4171","8","48","Pemayung","36657"
"4186","8","431","Pengabuan","36553"
"4213","8","414","Pesisir Bukit","37111 - 37152"
"4569","8","91","Rantau Pandan","37261"
"4572","8","432","Rantau Rasau","36772"
"4622","8","431","Renah Mendaluh","36554"
"4623","8","265","Renah Pembarap","37361"
"4624","8","265","Renah Pemenang","37352"
"4637","8","441","Rimbo Bujang","37553"
"4638","8","441","Rimbo Ilir","37553"
"4640","8","91","Rimbo Tengah","37211"
"4641","8","441","Rimbo Ulu","37553"
"4701","8","432","Sadu","36773"
"4820","8","370","Sarolangun","37481"
"4861","8","431","Seberang Kota","36511 - 36514"
"4914","8","277","Sekernan","36381"
"5006","8","431","Senyerang","36553"
"5022","8","441","Serai Serumpun","37554"
"5222","8","370","Singkut","37482"
"5259","8","184","Sitinjau Laut","37163 - 37171"
"5267","8","184","Siulak","37162"
"5440","8","441","Sumay","37573"
"5478","8","277","Sungai Bahar","36365"
"5483","8","277","Sungai Gelam","36364 - 36373"
"5493","8","265","Sungai Manau","37361"
"5500","8","414","Sungai Penuh","37111 - 37114"
"5516","8","265","Sungai Tenang","37372"
"5564","8","265","Tabir","37353"
"5565","8","265","Tabir Ilir","37353"
"5566","8","265","Tabir Lintas","37353 - 37356"
"5567","8","265","Tabir Selatan","37354"
"5568","8","265","Tabir Timur","37353"
"5569","8","265","Tabir Ulu","37356"
"5682","8","265","Tanah Barat","37353"
"5686","8","414","Tanah Kampung","37171"
"5698","8","91","Tanah Sepenggal","37263"
"5699","8","91","Tanah Sepenggal Lintas","37263"
"5703","8","91","Tanah Tumbuh","37255"
"5843","8","431","Tebing Tinggi","36552"
"5846","8","441","Tebo Ilir","37572"
"5847","8","441","Tebo Tengah","37571"
"5848","8","441","Tebo Ulu","37554"
"5875","8","148","Telanaipura","36121 - 36129"
"5940","8","441","Tengah Ilir","37572"
"5976","8","265","Tiang Pumpung","37353 - 37377"
"6156","8","431","Tungkal Ilir","36555"
"6157","8","431","Tungkal Ulu","36552"
"6230","8","441","VII Koto","37259"
"6231","8","441","VII Koto Ilir","37259"
"44","9","98","Agrabinta","43273"
"152","9","22","Andir","40181 - 40184"
"171","9","141","Anjatan","45256"
"177","9","22","Antapani (Cicadas)","40291"
"182","9","141","Arahan","45365"
"186","9","22","Arcamanik","40293 - 40294"
"188","9","239","Argapura","45462"
"194","9","22","Arjasari","40379"
"195","9","102","Arjawinangun","45162"
"223","9","22","Astana Anyar","40241 - 40243"
"224","9","102","Astanajapura","45181"
"243","9","102","Babakan","45191"
